name,kind,latitude,longitude,wind_speed_kmh,wind_gust_kmh,air_temperature_c,wind_from_degrees,u_ms,v_ms,valid_at_utc,model_run_utc,method
,grid,36.25,-6.0,31.1,55.2,21.9,80.8,-8.5345,-1.3766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.25,-5.75,28.1,53.4,21.1,84.9,-7.7645,-0.6966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.25,-5.5,24.3,45.8,20.3,84.0,-6.7245,-0.7066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-6.0,11.2,22.4,19.8,64.4,-2.7945,-1.3366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-5.75,8.8,17.0,17.5,62.9,-2.1645,-1.1066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-5.5,7.4,13.4,16.1,79.7,-2.0145,-0.3666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-5.25,9.8,15.6,17.3,67.5,-2.5045,-1.0366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-5.0,12.3,22.8,20.4,38.9,-2.1445,-2.6566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.5,-4.75,13.9,17.0,21.1,31.4,-2.0045,-3.2866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-6.25,12.6,21.0,20.7,45.6,-2.5045,-2.4566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-6.0,9.3,10.9,20.6,40.4,-1.6745,-1.9666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-5.75,6.2,6.2,19.7,60.8,-1.4945,-0.8366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-5.5,7.9,6.9,17.2,98.2,-2.1745,0.3134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-5.25,8.6,8.0,14.5,120.0,-2.0645,1.1934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-5.0,9.1,9.8,15.3,122.6,-2.1345,1.3634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-4.75,2.3,3.0,17.9,236.6,0.5355,0.3534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-4.5,2.9,2.6,20.2,335.9,0.3255,-0.7266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-4.25,9.6,9.1,19.8,356.0,0.1855,-2.6466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-4.0,8.5,8.0,19.7,348.6,0.4655,-2.3166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-3.75,7.2,7.3,21.7,345.6,0.4955,-1.9366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-3.5,8.0,8.0,20.5,351.5,0.3255,-2.1866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-3.0,7.9,7.6,22.1,34.0,-1.2245,-1.8166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,36.75,-2.75,15.3,17.0,21.5,48.0,-3.1645,-2.8466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-6.5,16.1,19.2,20.0,31.7,-2.3545,-3.8066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-6.25,12.3,18.8,20.5,28.3,-1.6145,-2.9966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-6.0,9.9,15.2,20.4,23.8,-1.1045,-2.5066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-5.75,6.0,6.2,20.1,33.4,-0.9145,-1.3866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-5.5,7.4,6.9,19.1,103.6,-2.0045,0.4834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-5.25,9.3,9.4,17.4,125.5,-2.0945,1.4934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-5.0,11.3,19.9,16.6,137.4,-2.1245,2.3134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-4.75,7.9,9.8,16.6,149.3,-1.1245,1.8934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-4.5,5.8,5.5,16.0,138.5,-1.0645,1.2034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-4.25,2.8,3.3,14.8,84.3,-0.7645,-0.0766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-4.0,3.6,3.7,14.4,59.9,-0.8745,-0.5066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-3.75,2.8,2.6,13.9,8.6,-0.1145,-0.7566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-3.5,4.3,4.4,12.8,43.9,-0.8345,-0.8666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-3.25,8.2,8.0,11.4,38.2,-1.4145,-1.7966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-3.0,10.1,9.8,14.1,34.3,-1.5845,-2.3266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-2.75,8.3,8.4,15.1,26.0,-1.0145,-2.0766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-2.5,11.0,12.0,19.1,12.2,-0.6445,-2.9766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-2.25,12.4,15.9,19.4,12.5,-0.7445,-3.3566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.0,-2.0,15.0,23.5,21.1,18.7,-1.3345,-3.9366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-7.25,9.3,9.4,20.2,337.4,0.9955,-2.3966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-7.0,12.8,13.4,20.4,7.8,-0.4845,-3.5166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-6.75,11.7,14.5,19.6,18.3,-1.0245,-3.0966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-6.5,11.6,14.5,20.0,20.1,-1.1045,-3.0166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-6.25,11.7,14.8,19.8,27.3,-1.4845,-2.8766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-6.0,11.5,15.2,19.5,22.4,-1.2145,-2.9466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-5.75,11.3,15.2,20.5,37.0,-1.8845,-2.4966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-5.5,10.5,14.5,21.1,66.1,-2.6745,-1.1866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-5.25,9.4,18.1,20.3,105.9,-2.5045,0.7134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-5.0,13.3,34.6,19.0,130.3,-2.8145,2.3834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-4.75,7.8,11.2,18.0,137.0,-1.4845,1.5934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-4.5,6.0,5.8,17.4,125.1,-1.3545,0.9534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-4.25,5.8,5.5,15.8,108.5,-1.5345,0.5134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-4.0,3.9,3.7,15.4,69.1,-1.0145,-0.3866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-3.75,5.3,5.1,15.6,27.0,-0.6645,-1.3066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-3.5,6.7,8.0,13.6,65.4,-1.6945,-0.7766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-3.25,7.6,7.6,11.8,128.3,-1.6645,1.3134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-3.0,9.7,9.8,12.8,121.5,-2.3045,1.4134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-2.75,8.3,9.1,12.0,76.7,-2.2345,-0.5266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-2.5,8.7,10.9,13.6,50.4,-1.8545,-1.5366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-2.25,6.7,7.3,17.1,9.5,-0.3045,-1.8266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.25,-2.0,8.3,8.0,20.2,345.6,0.5755,-2.2466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-7.25,1.9,3.0,17.9,37.7,-0.3145,-0.4066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-7.0,6.2,6.2,18.2,20.5,-0.6045,-1.6166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-6.75,6.5,6.2,18.2,31.7,-0.9545,-1.5466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-6.5,7.9,8.0,18.6,37.0,-1.3145,-1.7466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-6.25,9.0,10.2,19.0,30.1,-1.2545,-2.1666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-6.0,9.1,9.8,19.4,25.3,-1.0745,-2.2766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-5.75,11.8,15.6,19.7,39.4,-2.0745,-2.5266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-5.5,12.3,18.4,20.9,66.0,-3.1145,-1.3866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-5.25,11.6,19.2,20.3,89.0,-3.2245,-0.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-5.0,7.3,9.4,19.6,79.8,-1.9845,-0.3566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-4.75,5.4,5.5,18.9,105.1,-1.4545,0.3934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-4.5,5.1,5.1,18.0,85.3,-1.4145,-0.1166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-4.25,5.4,5.1,16.9,109.6,-1.4145,0.5034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-4.0,6.2,5.8,15.5,103.2,-1.6745,0.3934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-3.75,8.6,8.0,13.9,66.8,-2.1845,-0.9366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-3.5,9.9,11.2,13.6,53.4,-2.2145,-1.6466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-3.25,8.1,8.0,14.5,50.0,-1.7145,-1.4366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-3.0,11.6,14.1,15.5,86.2,-3.2245,-0.2166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-2.75,9.1,10.2,15.2,106.2,-2.4145,0.7034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-2.5,8.9,10.5,14.8,97.1,-2.4445,0.3034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-2.25,5.8,7.6,15.7,56.0,-1.3445,-0.9066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-2.0,7.3,8.0,17.8,6.6,-0.2345,-2.0266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-1.75,10.8,14.5,19.6,357.4,0.1355,-2.9866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.5,-1.5,10.9,13.0,20.1,15.2,-0.7945,-2.9166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-7.25,6.9,6.9,17.5,109.3,-1.8045,0.6334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-7.0,5.6,5.5,17.2,79.4,-1.5345,-0.2866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-6.75,6.3,5.8,17.3,58.6,-1.4845,-0.9066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-6.5,6.2,5.8,16.9,51.4,-1.3345,-1.0666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-6.25,5.4,5.1,17.1,36.9,-0.9045,-1.2066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-6.0,5.8,5.5,17.6,24.2,-0.6645,-1.4766,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-5.75,7.5,6.6,18.3,38.3,-1.2945,-1.6366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-5.5,8.1,8.7,18.4,35.2,-1.3045,-1.8466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-5.25,5.6,5.8,19.3,33.7,-0.8645,-1.2966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-5.0,4.7,4.8,19.5,29.9,-0.6545,-1.1366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-4.75,1.4,1.9,19.1,34.5,-0.2245,-0.3266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-4.5,2.3,2.6,19.9,21.5,-0.2345,-0.5966,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-4.25,3.9,4.0,19.1,52.4,-0.8645,-0.6666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-4.0,6.6,6.6,17.5,78.8,-1.7945,-0.3566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-3.75,8.1,7.6,16.4,128.3,-1.7745,1.4034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-3.5,9.1,8.7,15.4,139.6,-1.6345,1.9234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-3.25,8.0,7.6,16.4,169.8,-0.3945,2.1834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-3.0,10.0,11.2,15.6,105.7,-2.6745,0.7534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-2.75,9.3,10.2,15.0,65.9,-2.3645,-1.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-2.5,9.9,12.0,14.8,64.4,-2.4745,-1.1866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-2.25,8.8,12.0,14.0,64.2,-2.2045,-1.0666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-2.0,6.0,6.9,16.0,21.1,-0.6045,-1.5666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-1.75,7.5,7.3,17.9,9.5,-0.3445,-2.0566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-1.5,10.4,17.4,19.0,5.0,-0.2545,-2.8866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-1.25,10.1,17.7,19.3,16.7,-0.8045,-2.6866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,37.75,-1.0,10.8,26.0,19.6,19.1,-0.9845,-2.8366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-7.0,6.3,5.8,17.4,134.0,-1.2545,1.2134,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-6.75,8.0,7.6,16.9,119.6,-1.9245,1.0934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-6.5,7.0,6.9,16.3,113.5,-1.7745,0.7734,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-6.25,5.1,5.5,16.3,107.2,-1.3645,0.4234,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-6.0,4.7,4.8,16.5,114.8,-1.1745,0.5434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-5.75,6.0,6.2,16.5,124.4,-1.3645,0.9334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-5.5,3.7,4.0,16.0,123.7,-0.8445,0.5634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-5.25,2.9,3.0,16.9,73.2,-0.7845,-0.2366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-5.0,3.6,3.7,16.8,338.2,0.3755,-0.9366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-4.75,5.0,4.8,18.1,326.8,0.7555,-1.1566,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-4.5,3.4,3.3,19.2,5.8,-0.0945,-0.9366,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-4.25,2.7,2.6,19.6,44.3,-0.5145,-0.5266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-4.0,2.2,2.2,19.5,60.2,-0.5345,-0.3066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-3.75,1.3,1.2,19.4,132.7,-0.2745,0.2534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-3.5,4.8,4.8,18.7,123.6,-1.1045,0.7334,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-3.25,5.9,6.2,17.8,122.8,-1.3845,0.8934,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-3.0,6.5,5.8,15.1,111.6,-1.6745,0.6634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-2.75,8.3,7.3,11.5,114.4,-2.1045,0.9534,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-2.5,6.0,5.8,11.0,88.4,-1.6645,-0.0466,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-2.25,5.6,5.5,12.6,57.6,-1.3045,-0.8266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-2.0,5.8,5.5,14.4,21.2,-0.5845,-1.5066,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-1.75,5.7,5.5,16.3,24.6,-0.6545,-1.4266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-1.5,4.9,5.1,18.1,345.0,0.3555,-1.3266,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-1.25,6.1,9.4,20.5,2.2,-0.0645,-1.6866,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-1.0,6.2,14.1,20.3,28.5,-0.8245,-1.5166,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.0,-0.75,16.7,24.9,22.2,46.9,-3.3845,-3.1666,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-7.0,6.0,5.8,17.9,112.9,-1.5245,0.6434,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-6.75,5.2,5.1,17.7,113.6,-1.3345,0.5834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-6.5,7.9,7.6,17.7,154.5,-0.9445,1.9834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-6.25,10.5,11.6,17.9,156.2,-1.1745,2.6634,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-6.0,10.0,12.0,17.7,158.8,-1.0045,2.5834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-5.75,9.5,11.6,17.2,154.2,-1.1545,2.3834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-5.5,7.9,8.0,16.1,144.7,-1.2645,1.7834,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
,grid,38.25,-5.25,6.9,6.9,15.8,153.1,-0.8645,1.7034,2026-09-19T06:00:00Z,2026-09-19T00:00:00Z,bilinear_components_on_0.25_degree_forecast_grid
