latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-14.5041,23.85295,340.82,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.11,3.76,D
-14.02996,26.8183,335.67,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,307.91,5.06,D
-14.03332,26.79817,349.53,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,308.29,6.79,D
-14.46238,24.10584,350.81,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.77,5.66,D
-14.46292,24.10228,345.39,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,311.84,5.69,D
-14.46346,24.09871,347.86,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.7,5.69,D
-14.50024,23.85599,340.48,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.38,4.14,D
-14.0298,26.79757,334.66,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,305.4,6.79,D
-14.03047,26.79354,342.09,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,306.8,6.09,D
-14.16158,25.99672,347.22,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,312.87,4.68,D
-14.27377,25.29774,339.3,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,311.61,2.83,D
-14.45906,24.1053,338.84,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.56,5.66,D
-14.46068,24.09461,347.66,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.92,13.81,D
-14.02293,26.81705,333.89,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,308.22,2.93,D
-14.02695,26.79294,330.75,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,305.63,2.41,D
-14.15816,25.99614,346.18,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,311.87,6.55,D
-14.26407,25.33716,340.53,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.39,7.22,D
-14.26465,25.33352,355.74,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,320.99,33.38,D
-14.26984,25.30082,341.55,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,311.68,4.72,D
-14.45682,24.09764,338.68,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.34,4.97,D
-14.45736,24.09408,339.66,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.24,5.39,D
-14.26523,25.32988,367,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,337.5,33.38,D
-14.26245,25.3257,367,0.39,0.36,2026-09-19,1210,N,high,2.0NRT,329.77,71.03,D
-14.02344,26.79234,339.99,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,305.49,2.41,D
-14.15414,25.99934,344.05,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,310.51,6.55,D
-14.26013,25.34025,345.17,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.97,7.22,D
-14.26071,25.33661,355.98,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,315.4,7.22,D
-14.26129,25.33297,347.13,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.16,33.38,D
-14.26187,25.32933,350.24,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,321.42,33.38,D
-14.26591,25.30389,348.51,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.43,4.72,D
-14.02333,26.81779,336.73,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,307.71,3.46,D
-14.15475,25.99961,337.87,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,311.04,5.14,D
-14.25894,25.33998,355.01,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,313.76,9.12,D
-14.26065,25.32904,346.18,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,319.72,19.67,D
-14.26407,25.30722,343.26,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,311.73,3.54,D
-14.26464,25.30359,340.84,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,314.41,5.23,D
-14.02373,26.79303,344.54,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,305.75,6.43,D
-14.15194,25.99526,340.83,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,310.37,5.14,D
-14.25501,25.34307,337.47,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,311.15,2.28,D
-14.25729,25.32849,349.42,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,312.87,19.67,D
-14.26072,25.30666,339.13,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,311.99,3.54,D
-14.35764,24.68387,344.88,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.53,3.48,D
-14.35819,24.68029,333.83,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,305.63,3.48,D
-13.29182,31.05975,330.25,0.52,0.5,2026-09-19,1210,N,low,2.0NRT,302.46,11.3,D
-13.29266,31.05511,351.21,0.51,0.5,2026-09-19,1210,N,nominal,2.0NRT,303.83,11.3,D
-14.2585,25.29884,340.36,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,312.26,4.05,D
-14.45271,24.04202,356.14,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,312.76,11.72,D
-14.45325,24.03846,345.78,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.28,11.72,D
-13.26496,31.18305,331.91,0.52,0.5,2026-09-19,1210,N,nominal,2.0NRT,301.06,4.02,D
-13.28808,31.05427,353.63,0.51,0.5,2026-09-19,1210,N,nominal,2.0NRT,302.98,11.3,D
-13.34678,30.72616,331.5,0.49,0.49,2026-09-19,1210,N,nominal,2.0NRT,297.77,2.77,D
-13.39201,30.47152,338.5,0.47,0.48,2026-09-19,1210,N,nominal,2.0NRT,301.68,2.78,D
-14.01865,26.77976,339.65,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,305.18,3.39,D
-14.31771,24.89751,346.42,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.44,7.32,D
-14.44938,24.04149,341.77,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.45,11.72,D
-14.44992,24.03793,337.02,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.28,11.72,D
-13.98333,26.9743,334.5,0.44,0.39,2026-09-19,1210,N,low,2.0NRT,308.12,2.84,D
-14.01448,26.78317,331.98,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,303.29,4.7,D
-14.44606,24.04096,338.19,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.2,2.81,D
-13.55771,29.47711,341.98,0.41,0.45,2026-09-19,1210,N,nominal,2.0NRT,298.6,8.38,D
-13.55836,29.47336,341.36,0.4,0.45,2026-09-19,1210,N,nominal,2.0NRT,299.85,7.14,D
-13.71253,28.57625,341.15,0.54,0.42,2026-09-19,1210,N,low,2.0NRT,313.82,12.54,D
-14.01162,26.77854,348.36,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,307.77,4.7,D
-14.37076,24.51049,333.29,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,304.88,2.53,D
-14.37789,24.46418,337.86,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,307.91,2.42,D
-14.44274,24.04042,342.64,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,304.48,2.81,D
-13.35579,30.59839,339.73,0.48,0.48,2026-09-19,1210,N,nominal,2.0NRT,299.85,7.93,D
-14.09581,26.23605,339.51,0.42,0.37,2026-09-19,1210,N,low,2.0NRT,310.97,5.21,D
-14.37456,24.46365,339.2,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.45,4.01,D
-12.99012,32.57093,334.69,0.33,0.55,2026-09-19,1210,N,nominal,2.0NRT,296.33,2.27,D
-13.31151,30.81971,333.84,0.5,0.49,2026-09-19,1210,N,nominal,2.0NRT,299.06,5.73,D
-13.38357,30.41722,340.99,0.47,0.47,2026-09-19,1210,N,nominal,2.0NRT,302.11,5.03,D
-13.47357,29.90914,330.32,0.43,0.46,2026-09-19,1210,N,nominal,2.0NRT,298.7,6.12,D
-13.97673,26.9478,334.56,0.44,0.39,2026-09-19,1210,N,low,2.0NRT,307.67,5.24,D
-14.13687,25.95788,346.31,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,312.63,6.79,D
-14.1891,25.6296,341.62,0.4,0.37,2026-09-19,1210,N,nominal,2.0NRT,309.78,2.39,D
-13.48272,29.83248,344.01,0.43,0.46,2026-09-19,1210,N,nominal,2.0NRT,305.46,3.1,D
-14.43927,23.99604,339.93,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,302.95,10.59,D
-12.82575,33.38244,355.1,0.37,0.58,2026-09-19,1210,N,nominal,2.0NRT,299.76,5.45,D
-13.49986,29.71053,335.81,0.42,0.45,2026-09-19,1210,N,nominal,2.0NRT,301.29,3.59,D
-13.77534,28.11302,342.99,0.5,0.41,2026-09-19,1210,N,nominal,2.0NRT,302.79,5.69,D
-14.22872,25.33498,347.62,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.99,13.5,D
-14.2293,25.33135,349,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.1,13.5,D
-13.41382,30.1471,349.76,0.45,0.47,2026-09-19,1210,N,nominal,2.0NRT,303.32,5.24,D
-14.39347,24.22953,335.1,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,306.03,3.99,D
-15.55198,15.65809,337.29,0.34,0.56,2026-09-19,1210,N,nominal,2.0NRT,302.4,2.03,D
-15.54566,15.6671,367,0.34,0.56,2026-09-19,1210,N,high,2.0NRT,307.24,11.52,D
-15.54604,15.66388,367,0.34,0.56,2026-09-19,1210,N,high,2.0NRT,306.94,9.26,D
-13.59315,29.10513,339.24,0.38,0.44,2026-09-19,1210,N,nominal,2.0NRT,300.68,2.65,D
-14.07825,26.21338,342.5,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,312.1,5.68,D
-14.3332,24.5994,334.37,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,305.49,2.46,D
-15.54529,15.67033,330.25,0.34,0.56,2026-09-19,1210,N,nominal,2.0NRT,301.2,11.52,D
-15.54641,15.66066,342.75,0.34,0.56,2026-09-19,1210,N,nominal,2.0NRT,306.39,9.26,D
-15.54678,15.65746,334.53,0.34,0.56,2026-09-19,1210,N,low,2.0NRT,307.17,4.13,D
-12.38087,35.52491,338.97,0.52,0.67,2026-09-19,1210,N,nominal,2.0NRT,290.28,4.47,D
-12.69725,33.93011,337.15,0.41,0.6,2026-09-19,1210,N,nominal,2.0NRT,292.75,7.38,D
-12.69807,33.92593,352.29,0.41,0.6,2026-09-19,1210,N,nominal,2.0NRT,293.68,9.12,D
-14.31496,24.69522,336.88,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.09,4.43,D
-14.32877,24.60599,338.48,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.31,4.57,D
-14.40367,24.11811,338.81,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.37,7.03,D
-14.40421,24.11455,352.7,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.41,12.84,D
-12.94171,32.63185,354.46,0.33,0.55,2026-09-19,1210,N,nominal,2.0NRT,297.08,4.88,D
-13.45964,29.81593,336.62,0.43,0.46,2026-09-19,1210,N,nominal,2.0NRT,306.62,5.82,D
-13.57205,29.1786,345.61,0.39,0.44,2026-09-19,1210,N,nominal,2.0NRT,303.79,16.82,D
-14.32544,24.60545,338.79,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.6,4.44,D
-14.40143,24.11046,334.3,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,308.89,2.8,D
-14.40197,24.1069,335.49,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,304.97,2.01,D
-14.72943,21.889,339.75,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,288.25,5.76,D
-12.93659,32.63092,351.3,0.33,0.55,2026-09-19,1210,N,nominal,2.0NRT,297.39,4.88,D
-13.56677,29.18503,345.95,0.39,0.44,2026-09-19,1210,N,nominal,2.0NRT,301.75,11.28,D
-13.97448,26.78456,339.39,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,307.59,4.34,D
-14.39756,24.11349,340.77,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.66,2.8,D
-14.39811,24.10992,331.22,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,304.76,2.8,D
-13.56464,29.17347,331.03,0.39,0.44,2026-09-19,1210,N,nominal,2.0NRT,298.32,6.96,D
-13.97096,26.78396,333.13,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,302.66,4.97,D
-14.11703,25.88508,339.55,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,314,6.6,D
-13.36845,30.25113,336.46,0.46,0.47,2026-09-19,1210,N,nominal,2.0NRT,301.18,3.09,D
-13.56063,29.17271,347.73,0.39,0.44,2026-09-19,1210,N,nominal,2.0NRT,299.17,6.96,D
-13.56127,29.16907,335.26,0.39,0.44,2026-09-19,1210,N,nominal,2.0NRT,297.52,6.96,D
-13.72269,28.23927,348.9,0.51,0.41,2026-09-19,1210,N,nominal,2.0NRT,305.93,3.9,D
-13.97075,26.76325,354.7,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,311.11,13.2,D
-13.61655,28.8299,330.83,0.56,0.43,2026-09-19,1210,N,low,2.0NRT,304.32,3.44,D
-13.7189,28.23857,347.43,0.51,0.41,2026-09-19,1210,N,nominal,2.0NRT,308.28,8.34,D
-13.96458,26.77875,335.31,0.44,0.38,2026-09-19,1210,N,nominal,2.0NRT,304.57,2.91,D
-13.96657,26.76669,347.14,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,308.7,4.67,D
-13.96723,26.76268,334.81,0.43,0.38,2026-09-19,1210,N,low,2.0NRT,307.94,4.67,D
-13.96789,26.75866,337.81,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,307.24,7.07,D
-13.97054,26.74261,349.21,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,298.9,17.79,D
-13.9712,26.7386,336.49,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,306.67,17.79,D
-14.33302,24.44596,367,0.38,0.36,2026-09-19,1210,N,high,2.0NRT,312.63,10.79,D
-13.61262,28.82918,337.92,0.56,0.43,2026-09-19,1210,N,nominal,2.0NRT,303.19,3.44,D
-13.9657,26.75006,349.07,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,300.87,5,D
-13.96768,26.73802,339.19,0.43,0.38,2026-09-19,1210,N,nominal,2.0NRT,305.23,17.79,D
-14.33356,24.4424,349.79,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,313.14,10.79,D
-13.95821,26.77354,338.81,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,309.5,5.51,D
-13.96218,26.74948,336.76,0.43,0.38,2026-09-19,1210,N,low,2.0NRT,309.04,2.6,D
-14.19353,25.31794,351.9,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,320.08,24.98,D
-14.36735,24.19975,334.6,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,306.09,3.56,D
-14.1941,25.3143,367,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,335,66.27,D
-12.67221,33.82262,337.07,0.4,0.6,2026-09-19,1210,N,nominal,2.0NRT,297.43,3.52,D
-13.70752,28.2365,339.09,0.51,0.41,2026-09-19,1210,N,nominal,2.0NRT,304.78,7.67,D
-13.76023,27.92947,348.16,0.49,0.41,2026-09-19,1210,N,nominal,2.0NRT,309.57,10.25,D
-13.90382,27.07924,335.51,0.45,0.39,2026-09-19,1210,N,low,2.0NRT,308.15,3.26,D
-14.09941,25.88595,338.58,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.55,4.71,D
-14.18959,25.32102,355.91,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,319.11,24.98,D
-14.19017,25.31738,354.21,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,324.13,24.98,D
-14.19074,25.31374,353.62,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,319.79,66.27,D
-14.10002,25.88221,367,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,329.9,77.56,D
-13.60173,28.82183,337.5,0.55,0.43,2026-09-19,1210,N,nominal,2.0NRT,305,6.39,D
-13.7565,27.92885,338.06,0.49,0.41,2026-09-19,1210,N,nominal,2.0NRT,304,4.11,D
-13.92493,26.93052,339.62,0.44,0.38,2026-09-19,1210,N,low,2.0NRT,310.63,5.6,D
-14.09541,25.88913,338.48,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.58,3.87,D
-14.18508,25.32774,345.12,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,311.75,4.38,D
-14.18566,25.3241,345.64,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.73,4.38,D
-13.20387,30.99882,342.28,0.51,0.49,2026-09-19,1210,N,nominal,2.0NRT,304.3,13.03,D
-13.2047,30.99431,344.68,0.51,0.49,2026-09-19,1210,N,nominal,2.0NRT,303.37,13.89,D
-14.2516,24.88305,339.85,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,312.04,2.45,D
-14.37261,24.09853,348.9,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.03,6.93,D
-14.42882,23.72723,336.93,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,311.57,1.89,D
-12.77024,33.23946,332.48,0.37,0.58,2026-09-19,1210,N,nominal,2.0NRT,297.52,2.98,D
-12.7709,33.23611,337.82,0.37,0.58,2026-09-19,1210,N,nominal,2.0NRT,296.22,2.98,D
-13.26745,30.63055,338.57,0.48,0.48,2026-09-19,1210,N,nominal,2.0NRT,299.69,4.65,D
-14.07646,25.96315,344.3,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,309.73,2.87,D
-14.07706,25.95938,341.1,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,309.85,2.87,D
-14.17664,25.33755,335.94,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,310.4,2.49,D
-14.36874,24.10156,355.1,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,314.18,10.66,D
-14.36929,24.098,349.85,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.14,10.66,D
-14.40976,23.80849,367,0.39,0.36,2026-09-19,1210,N,high,2.0NRT,331.11,99.67,D
-12.89383,32.57848,341.11,0.33,0.55,2026-09-19,1210,N,nominal,2.0NRT,295.16,2.69,D
-13.99231,26.45755,340.48,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,303.52,4.1,D
-14.07243,25.96634,339.13,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.94,2.13,D
-14.07304,25.96257,337.03,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,311.64,2.87,D
-14.1727,25.34064,336.09,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,309.18,2.49,D
-14.36542,24.10103,345.85,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,304.76,10.66,D
-14.42701,23.69391,340.68,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.64,2.78,D
-13.64838,28.46376,335.88,0.53,0.42,2026-09-19,1210,N,nominal,2.0NRT,303.96,4.97,D
-13.8557,27.25624,338.73,0.46,0.39,2026-09-19,1210,N,low,2.0NRT,311.58,10.33,D
-13.9882,26.46086,355.47,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,313.97,7.17,D
-13.98884,26.45695,349.2,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,309.51,7.17,D
-13.98949,26.45304,340.06,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,303.35,3.54,D
-14.06902,25.96576,344.86,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,311.29,2.39,D
-14.16934,25.34008,340.33,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,311.72,3.85,D
-14.36264,24.09694,335.2,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,305.45,4.74,D
-14.40589,23.81154,337.17,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.34,8.21,D
-14.40643,23.80796,355.19,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,317.81,32.73,D
-14.41937,23.72206,336.71,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,310.19,2.18,D
-13.27784,30.50011,344.19,0.47,0.48,2026-09-19,1210,N,nominal,2.0NRT,303.49,8.66,D
-13.3595,30.05602,330.63,0.44,0.46,2026-09-19,1210,N,low,2.0NRT,303.76,3.35,D
-13.98473,26.46025,342.48,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,309.84,7.17,D
-13.98538,26.45633,341.64,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,307.9,7.17,D
-13.98602,26.45243,344.17,0.42,0.38,2026-09-19,1210,N,nominal,2.0NRT,308.85,3.54,D
-14.06561,25.96518,334.87,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,308.77,2.39,D
-14.16541,25.34316,342.94,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.19,3.64,D
-14.38367,23.936,345.66,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,304.12,4.41,D
-13.15233,31.14751,333.18,0.52,0.5,2026-09-19,1210,N,low,2.0NRT,303.75,5.24,D
-13.77194,27.70494,332.82,0.48,0.4,2026-09-19,1210,N,low,2.0NRT,304.68,2.63,D
-13.82252,27.40837,338.57,0.46,0.39,2026-09-19,1210,N,nominal,2.0NRT,310.18,2.4,D
-14.16205,25.3426,338.37,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,312.15,3.36,D
-14.28772,24.54086,340.73,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.35,7.71,D
-14.32718,24.28452,336.7,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.93,3.12,D
-13.63683,28.46174,335.88,0.53,0.42,2026-09-19,1210,N,low,2.0NRT,309.18,6.39,D
-13.8189,27.40773,335.54,0.46,0.39,2026-09-19,1210,N,low,2.0NRT,309.96,2.4,D
-14.15811,25.34569,334.08,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,308.4,3.36,D
-14.32331,24.28754,332.88,0.38,0.36,2026-09-19,1210,N,low,2.0NRT,306.67,3.69,D
-14.32386,24.28399,347.65,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.82,3.12,D
-14.04123,26.0504,341.01,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,315.57,24.45,D
-14.15476,25.34513,334.31,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,309.09,3.74,D
-14.31999,24.28701,348.29,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,305.86,7.91,D
-14.35152,24.08056,335.98,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,304.05,12.09,D
-14.35206,24.077,337.93,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.64,15.08,D
-14.39419,23.7987,344.62,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.06,7.18,D
-14.1514,25.34457,335.79,0.39,0.36,2026-09-19,1210,N,low,2.0NRT,309.91,3.74,D
-14.3482,24.08003,345.25,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,303.6,12.09,D
-14.34874,24.07646,335.32,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,296.84,15.08,D
-13.63973,28.45935,341.99,0.53,0.42,2026-09-19,1210,N,nominal,2.0NRT,310.28,6.65,D
-14.24425,24.71628,340.2,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.69,2.38,D
-14.31937,24.20626,336.34,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,308.62,18.4,D
-13.27833,30.50128,335.62,0.47,0.48,2026-09-19,1210,N,nominal,2.0NRT,302.16,4.19,D
-13.27912,30.49678,332.68,0.47,0.48,2026-09-19,1210,N,low,2.0NRT,304.29,4.19,D
-14.0425,25.95736,343.35,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.04,6.19,D
-14.05567,25.87468,339.83,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,307.35,6.05,D
-14.05626,25.87093,333.66,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,304.61,6.05,D
-14.31495,24.21285,345,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,311.07,17.17,D
-14.3155,24.20929,356.7,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,321.79,18.4,D
-14.31604,24.20572,350.8,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,319.13,18.4,D
-14.33175,24.10253,343.84,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.3,7.2,D
-14.03788,25.96434,367,0.41,0.37,2026-09-19,1210,N,high,2.0NRT,309.25,6.54,D
-12.77262,33.2389,332.37,0.37,0.58,2026-09-19,1210,N,nominal,2.0NRT,296.81,5.32,D
-13.24716,30.65093,331.74,0.49,0.48,2026-09-19,1210,N,nominal,2.0NRT,301.32,4.28,D
-14.03728,25.96812,353.62,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.89,9.49,D
-14.03848,25.96057,340.71,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,305.43,6.54,D
-14.25523,24.579,342.25,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.79,4.36,D
-14.31162,24.21232,353.88,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,310.8,3.89,D
-14.31217,24.20875,348.85,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,315.33,10.4,D
-14.31272,24.20519,352.68,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,315.83,10.4,D
-13.3888,29.82362,367,0.43,0.46,2026-09-19,1210,N,high,2.0NRT,307.67,8.86,D
-14.03266,25.97508,341.52,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,302.84,2.12,D
-14.03387,25.96754,348.06,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,298.31,9.49,D
-14.03507,25.96,333.92,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,306.31,6.54,D
-14.03567,25.95623,342.64,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,308.71,7.48,D
-14.03627,25.95246,352,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,309.17,7.48,D
-14.03688,25.94868,356.14,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,310.16,10.2,D
-14.23205,24.70695,336.98,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,309.85,3.34,D
-14.30012,24.26523,354.74,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.49,7.41,D
-14.30884,24.20822,341.11,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,297.4,10.4,D
-14.30939,24.20465,337.92,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,306.86,10.4,D
-14.32891,24.07654,345.45,0.38,0.36,2026-09-19,1210,N,nominal,2.0NRT,302.62,5.66,D
-14.02684,25.98959,356.14,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,312.71,18.51,D
-14.03226,25.95566,344.57,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,309,4.42,D
-14.03286,25.95189,344.86,0.41,0.37,2026-09-19,1210,N,nominal,2.0NRT,304.2,4.42,D
-14.03407,25.94435,338.21,0.41,0.37,2026-09-19,1210,N,low,2.0NRT,310.48,6.44,D
-14.22872,24.7064,335.87,0.39,0.36,2026-09-19,1210,N,nominal,2.0NRT,307.48,2.41,D
